variant,verify,artifacts_size
P-256,9.996424773728986,12946.563527424738
P-256,10.243111323717708,13260.928987886127
P-256,10.503745302751048,13636.535499918355
P-256,10.322489314272568,13389.089057086705
P-256,10.319422583770352,13364.580635533544
P-256,10.312375569556197,13337.618792868478
P-256,10.413849612920133,13487.324863395379
P-256,10.472576607441455,13554.738420388636
P-256,10.440077917464867,13509.12654589804
P-256,10.235528699049677,13248.817725098479
P-256,10.829063150000449,14010.72919341168
P-256,10.099641775602779,13091.118425157256
P-256,10.710926093127286,13859.431156383855
P-256,10.632985742638246,13757.935767915542
P-256,10.038427048388526,12980.175134105577
P-256,10.840998198410837,14038.040327126422
P-256,10.335287218737815,13377.595193404724
P-256,10.382255128210737,13443.19230948915
P-256,10.139068694661248,13148.068346919468
P-256,10.374395752026652,13464.28620166644
P-256,10.556159372954356,13684.781313796904
P-256,10.208317722071397,13204.92706977199
P-256,10.424066835842186,13517.25075356859
P-256,10.049734782854228,12987.74938681301
P-256,10.5241980262328,13650.372209289524
P-256,10.568796400547756,13703.468525650402
P-256,10.294982228834172,13346.391371902975
P-256,10.298851785392753,13366.335138836714
P-256,10.271189633333378,13310.257901720732
P-256,10.41097162917591,13482.446842606101
P-256,10.278016510608145,13341.889172512983
P-256,10.143959646014718,13144.49929278222
P-256,10.196944356398438,13187.12297727773
P-256,10.375252867446568,13407.515581994767
